AP1RTT,AP1STDEV,AP1RSS,AP2RTT,AP2STDEV,AP2RSS,AP3RTT,AP3STDEV,AP3RSS,x,y
6.881,0.258,-53,7.844,0.142,-60,3.459,0.306,-56,4,7
5.299,0.545,-52,7.912,0.164,-57,3.264,0.414,-57,4,7
4.801,1.307,-51,8.03,0.157,-55,3.498,0.349,-58,4,7
6.412,0.433,-45,8.03,0.198,-55,3.381,0.427,-59,4,7
6.596,0.224,-52,8.03,0.106,-57,3.303,0.357,-57,4,7
6.676,0.163,-55,7.873,0.209,-59,3.186,0.358,-59,4,7
6.676,0.657,-50,7.991,0.213,-58,3.303,0.258,-59,4,7
5.299,1.789,-54,7.834,0.196,-58,3.147,0.479,-56,4,7
5.269,0.974,-54,7.912,0.202,-59,3.459,0.358,-59,4,7
5.895,0.823,-50,7.834,0.17,-60,3.459,0.225,-58,4,7
5.416,0.856,-56,7.795,0.259,-58,3.342,0.318,-59,4,7
6.578,0.12,-57,7.834,0.207,-58,3.538,0.287,-57,4,7
6.891,0.108,-56,7.873,0.207,-59,3.42,0.285,-56,4,7
6.813,0.123,-55,7.873,0.269,-58,3.538,0.247,-60,4,7
6.031,0.593,-56,7.834,0.229,-58,3.342,0.311,-58,4,7
6.539,0.12,-55,7.756,0.268,-59,3.381,0.343,-59,4,7
6.588,0.105,-55,7.834,0.246,-59,3.303,0.328,-58,4,7
6.939,0.142,-56,7.717,0.241,-59,3.459,0.307,-58,4,7
6.5,0.108,-56,7.756,0.266,-59,3.264,0.373,-58,4,7
6.559,0.196,-55,7.912,0.157,-59,3.537,0.264,-58,4,7
6.588,0.105,-55,7.795,0.25,-58,3.342,0.343,-58,4,7
6.295,0.2,-55,7.795,0.187,-59,3.381,0.373,-59,4,7
6.5,0.129,-55,7.834,0.225,-59,3.42,0.336,-59,4,7
6.774,0.124,-56,7.873,0.152,-58,3.342,0.376,-58,4,7
6.705,0.106,-56,7.991,0.179,-59,3.342,0.353,-58,4,7
6.852,0.217,-56,7.756,0.266,-58,3.342,0.359,-58,4,7
6.646,0.165,-55,7.717,0.294,-58,3.538,0.273,-58,4,7
6.578,0.145,-56,7.873,0.302,-59,3.225,0.403,-58,4,7
6.646,0.121,-55,7.834,0.228,-59,3.42,0.321,-58,4,7
6.852,0.142,-55,7.873,0.247,-59,3.42,0.328,-58,4,7
6.656,0.117,-56,7.873,0.187,-59,3.42,0.323,-58,4,7
6.695,0.052,-56,7.834,0.246,-59,3.381,0.318,-59,4,7
6.617,0.055,-56,7.873,0.245,-58,3.381,0.394,-58,4,7
6.948,0.112,-55,7.873,0.23,-58,3.459,0.256,-59,4,7
6.422,0.167,-55,7.795,0.245,-58,3.381,0.306,-59,4,7
6.735,0.132,-56,7.912,0.211,-59,3.303,0.405,-58,4,7
6.774,0.108,-51,7.834,0.228,-59,3.459,0.287,-58,4,7
4.742,0.863,-56,7.873,0.253,-59,3.381,0.345,-58,4,7
6.695,0.145,-55,7.873,0.225,-59,3.381,0.313,-58,4,7
6.646,0.06,-56,7.834,0.309,-59,3.303,0.285,-58,4,7
6.588,0.064,-55,7.795,0.293,-59,3.459,0.324,-58,4,7
6.695,0.076,-56,7.873,0.213,-59,3.303,0.304,-58,4,7
5.475,0.777,-55,7.834,0.276,-59,3.459,0.33,-58,4,7
6.578,0.178,-56,7.795,0.295,-59,3.303,0.358,-58,4,7
6.578,0.097,-56,7.756,0.28,-58,3.264,0.357,-58,4,7
6.695,0.088,-55,7.873,0.237,-58,3.42,0.264,-58,4,7
6.617,0.132,-56,7.873,0.237,-58,3.342,0.364,-58,4,7
6.539,0.069,-55,7.795,0.275,-59,3.225,0.368,-59,4,7
5.818,0.949,-48,7.834,0.298,-59,3.42,0.304,-58,4,7
6.695,0.109,-55,7.756,0.334,-58,3.42,0.329,-58,4,7
6.042,1.01,-50,7.834,0.27,-58,3.342,0.353,-58,4,7
6.734,0.123,-56,7.795,0.279,-58,3.342,0.283,-58,4,7
6.539,0.233,-51,7.795,0.264,-58,3.42,0.304,-58,4,7
6.559,0.125,-55,7.717,0.3,-58,3.342,0.341,-58,4,7
6.705,0.201,-56,7.834,0.228,-58,3.459,0.284,-59,4,7
6.676,0.152,-56,7.795,0.242,-58,3.303,0.353,-58,4,7
6.461,0.074,-55,7.873,0.22,-58,3.303,0.293,-58,4,7
6.559,0.101,-56,7.873,0.262,-58,3.459,0.306,-58,4,7
6.734,0.065,-55,7.834,0.241,-58,3.459,0.296,-58,4,7
6.539,0.126,-56,7.873,0.22,-58,3.342,0.337,-58,4,7
6.588,0.111,-56,7.834,0.275,-58,3.459,0.28,-58,4,7
6.852,0.178,-56,7.834,0.301,-59,3.264,0.349,-58,4,7
6.617,0.083,-56,7.795,0.322,-58,3.459,0.297,-59,4,7
6.617,0.09,-55,7.873,0.237,-59,3.303,0.327,-58,4,7
6.705,0.138,-56,7.795,0.245,-59,3.264,0.384,-58,4,7
6.695,0.201,-55,7.834,0.226,-58,3.381,0.36,-58,4,7
6.734,0.22,-56,7.834,0.257,-58,3.342,0.373,-58,4,7
6.939,0.135,-55,7.834,0.229,-58,3.342,0.318,-58,4,7
6.822,0.094,-55,7.756,0.257,-58,3.303,0.313,-58,4,7
6.773,0.123,-55,7.834,0.216,-58,3.42,0.278,-58,4,7
6.969,0.103,-56,7.834,0.253,-58,3.342,0.312,-58,4,7
6.822,0.153,-56,7.795,0.258,-58,3.459,0.343,-58,4,7
6.617,0.163,-56,7.873,0.169,-58,3.459,0.296,-58,4,7
6.764,0.183,-55,7.795,0.243,-58,3.459,0.312,-57,4,7
6.529,0.127,-56,7.756,0.279,-59,3.459,0.317,-57,4,7
6.734,0.128,-56,7.756,0.289,-58,3.381,0.354,-57,4,7
6.617,0.126,-55,7.678,0.336,-58,3.42,0.34,-58,4,7
6.852,0.078,-55,7.834,0.246,-58,3.342,0.312,-58,4,7
6.247,0.654,-51,7.834,0.301,-58,3.381,0.363,-58,4,7
6.705,0.093,-56,7.873,0.254,-58,3.42,0.317,-58,4,7
6.969,0.185,-55,7.795,0.265,-58,3.342,0.381,-58,4,7
6.852,0.14,-56,7.756,0.282,-58,3.342,0.337,-57,4,7
6.695,0.087,-57,7.873,0.26,-58,3.381,0.294,-57,4,7
6.734,0.097,-57,7.834,0.246,-58,3.342,0.337,-58,4,7
6.734,0.087,-56,7.795,0.264,-58,3.342,0.33,-58,4,7
6.793,0.1,-56,7.678,0.296,-58,3.459,0.309,-58,4,7
6.695,0.058,-56,7.834,0.258,-58,3.42,0.326,-58,4,7
6.705,0.19,-55,7.795,0.344,-58,3.303,0.374,-58,4,7
6.734,0.143,-55,7.717,0.313,-58,3.381,0.306,-58,4,7
6.588,0.249,-55,7.834,0.258,-58,3.42,0.291,-58,4,7
6.764,0.313,-50,7.834,0.216,-58,3.342,0.363,-58,4,7
6.793,0.207,-55,7.873,0.266,-58,3.42,0.273,-58,4,7
6.5,0.305,-55,7.756,0.286,-58,3.303,0.379,-58,4,7
6.617,0.257,-56,7.834,0.26,-58,3.303,0.385,-58,4,7
6.559,0.121,-56,7.795,0.265,-58,3.42,0.304,-58,4,7
6.412,0.206,-56,7.834,0.25,-58,3.42,0.313,-58,4,7
6.676,0.154,-56,7.795,0.257,-58,3.342,0.359,-58,4,7
6.383,0.902,-49,7.756,0.279,-58,3.42,0.304,-58,4,7
6.471,0.097,-55,7.912,0.223,-58,3.42,0.313,-58,4,7
6.559,0.126,-55,7.795,0.309,-58,3.381,0.357,-58,4,7
6.813,0.121,-56,7.795,0.286,-58,3.381,0.306,-58,4,7
6.539,0.088,-56,7.795,0.279,-58,3.42,0.304,-58,4,7
6.529,0.21,-55,7.756,0.258,-58,3.381,0.358,-58,4,7
6.422,0.088,-56,7.834,0.276,-58,3.459,0.278,-58,4,7
6.734,1.469,-54,7.795,0.275,-58,3.42,0.273,-58,4,7
6.324,0.241,-57,7.795,0.279,-58,3.342,0.37,-58,4,7
6.559,0.088,-55,7.678,0.336,-58,3.342,0.288,-59,4,7
6.461,0.083,-56,7.717,0.294,-58,3.42,0.331,-58,4,7
6.646,0.153,-55,7.756,0.308,-58,3.303,0.353,-58,4,7
6.793,0.104,-55,7.795,0.258,-58,3.459,0.296,-58,4,7
6.529,0.093,-55,7.834,0.224,-58,3.303,0.342,-59,4,7
6.656,0.128,-55,7.756,0.312,-58,3.342,0.358,-59,4,7
6.383,0.249,-56,7.795,0.283,-58,3.342,0.38,-58,4,7
6.539,0.111,-56,7.834,0.244,-58,3.381,0.374,-59,4,7
6.354,0.188,-56,7.795,0.302,-58,3.459,0.319,-59,4,7
6.529,0.138,-56,7.834,0.298,-58,3.381,0.376,-59,4,7
6.735,0.942,-50,7.795,0.309,-58,3.381,0.3,-58,4,7
6.471,0.307,-55,7.873,0.215,-58,3.42,0.313,-58,4,7
6.5,0.274,-55,7.795,0.275,-58,3.459,0.27,-59,4,7
6.5,0.109,-55,7.834,0.279,-58,3.381,0.337,-58,4,7
6.5,0.158,-56,7.678,0.32,-58,3.225,0.352,-58,4,7
6.578,0.103,-56,7.834,0.277,-58,3.498,0.262,-59,4,7
6.441,0.108,-55,7.795,0.292,-58,3.303,0.331,-59,4,7
5.953,0.55,-55,7.834,0.275,-58,3.381,0.3,-58,4,7
6.218,0.308,-51,7.795,0.269,-58,3.459,0.289,-59,4,7
6.422,0.108,-56,7.795,0.286,-58,3.381,0.319,-58,4,7
6.461,0.096,-56,7.717,0.324,-58,3.342,0.379,-59,4,7
6.559,0.135,-55,7.873,0.254,-58,3.577,0.198,-59,4,7
6.471,1.377,-50,7.873,0.254,-58,3.342,0.331,-58,4,7
6.774,0.143,-56,7.795,0.268,-58,3.303,0.313,-59,4,7
5.954,0.954,-56,7.834,0.228,-58,3.459,0.313,-58,4,7
6.617,0.155,-55,7.834,0.301,-58,3.303,0.371,-58,4,7
6.5,0.132,-56,7.756,0.328,-58,3.303,0.37,-58,4,7
6.266,0.257,-56,7.717,0.321,-58,3.342,0.369,-58,4,7
6.226,0.137,-56,7.834,0.261,-58,3.264,0.396,-58,4,7
6.383,0.143,-56,7.834,0.246,-59,3.42,0.285,-58,4,7
6.227,0.691,-56,7.795,0.279,-59,3.498,0.279,-58,4,7
6.148,0.24,-56,7.834,0.284,-58,3.342,0.404,-58,4,7
6.734,1.169,-50,7.756,0.28,-58,3.225,0.336,-58,4,7
6.461,0.184,-56,7.795,0.302,-58,3.42,0.293,-59,4,7
6.295,0.632,-56,7.834,0.228,-58,3.303,0.396,-58,4,7
5.953,0.319,-56,7.834,0.262,-58,3.303,0.384,-58,4,7
6.109,0.294,-56,7.717,0.3,-58,3.459,0.324,-58,4,7
6.383,0.567,-56,7.873,0.266,-59,3.264,0.363,-58,4,7
5.533,0.889,-56,7.756,0.328,-59,3.42,0.285,-58,4,7
5.416,0.933,-56,7.912,0.197,-59,3.225,0.381,-58,4,7
6.422,0.156,-53,7.834,0.275,-59,3.264,0.391,-58,4,7
6.344,0.145,-56,7.873,0.286,-59,3.303,0.336,-58,4,7
6.187,0.182,-56,7.795,0.269,-58,3.342,0.287,-58,4,7
6.266,0.121,-56,7.717,0.302,-58,3.459,0.264,-58,4,7
6.07,0.274,-57,7.834,0.25,-58,3.342,0.323,-58,4,7
6.071,0.784,-51,7.756,0.271,-58,3.303,0.396,-58,4,7
6.266,0.243,-56,7.795,0.3,-58,3.342,0.359,-59,4,7
6.383,0.148,-56,7.834,0.285,-58,3.303,0.352,-58,4,7
6.383,0.205,-56,7.795,0.225,-58,3.303,0.335,-58,4,7
6.422,0.09,-56,7.795,0.309,-58,3.342,0.389,-58,4,7
6.617,0.082,-56,7.912,0.227,-59,3.381,0.341,-58,4,7
6.578,0.143,-55,7.756,0.31,-59,3.225,0.388,-58,4,7
6.305,0.173,-55,7.834,0.282,-59,3.42,0.32,-58,4,7
5.992,0.33,-56,7.834,0.308,-59,3.303,0.375,-58,4,7
6.344,0.083,-55,7.834,0.301,-59,3.264,0.405,-58,4,7
6.461,0.115,-56,7.795,0.296,-59,3.342,0.304,-58,4,7
6.305,0.12,-56,7.795,0.283,-59,3.381,0.335,-58,4,7
6.5,0.168,-56,7.795,0.283,-59,3.42,0.248,-58,4,7
6.422,0.103,-56,7.678,0.367,-59,3.264,0.294,-58,4,7
6.5,0.187,-56,7.912,0.257,-59,3.42,0.335,-58,4,7
6.461,0.317,-54,7.873,0.266,-59,3.303,0.375,-59,4,7
6.383,0.176,-56,7.834,0.286,-59,3.342,0.37,-58,4,7
6.695,0.081,-56,7.834,0.241,-59,3.342,0.318,-58,4,7
6.422,0.264,-56,7.756,0.325,-59,3.303,0.365,-59,4,7
6.305,0.198,-56,7.834,0.296,-59,3.303,0.394,-58,4,7
6.13,0.616,-51,7.912,0.244,-59,3.342,0.31,-58,4,7
6.344,0.089,-54,7.756,0.334,-59,3.342,0.379,-58,4,7
6.1,0.825,-51,7.756,0.352,-59,3.342,0.337,-58,4,7
6.236,0.403,-51,7.795,0.29,-59,3.42,0.299,-59,4,7
4.684,1.968,-50,7.795,0.286,-59,3.381,0.318,-59,4,7
5.778,0.711,-51,7.834,0.268,-59,3.381,0.337,-59,4,7
6.774,0.14,-56,7.795,0.326,-59,3.303,0.365,-58,4,7
6.422,0.232,-56,7.795,0.332,-59,3.342,0.347,-59,4,7
6.422,0.243,-56,7.756,0.282,-59,3.42,0.293,-58,4,7
6.529,0.877,-48,7.834,0.301,-59,3.381,0.299,-58,4,7
6.276,0.252,-50,7.756,0.279,-59,3.381,0.342,-58,4,7
6.441,0.616,-54,7.912,0.249,-58,3.342,0.341,-58,4,7
6.578,0.091,-57,7.717,0.279,-59,3.459,0.271,-58,4,7
6.5,0.108,-56,7.834,0.295,-59,3.342,0.337,-58,4,7
6.305,0.139,-56,7.834,0.245,-58,3.264,0.354,-58,4,7
6.5,0.135,-52,7.795,0.316,-58,3.264,0.391,-58,4,7
6.578,0.141,-56,7.756,0.328,-58,3.381,0.365,-58,4,7
6.578,1.663,-54,7.795,0.252,-58,3.342,0.318,-58,4,7
6.578,0.149,-56,7.795,0.242,-58,3.342,0.373,-58,4,7
6.539,0.174,-55,7.834,0.301,-58,3.303,0.328,-58,4,7
6.383,0.119,-56,7.834,0.262,-58,3.342,0.325,-58,4,7
6.471,0.1,-55,7.678,0.31,-59,3.342,0.337,-58,4,7
6.461,0.276,-56,7.795,0.267,-58,3.225,0.404,-59,4,7
6.588,0.135,-56,7.834,0.269,-58,3.381,0.291,-58,4,7
6.764,1.281,-51,7.795,0.252,-58,3.459,0.277,-58,4,7
6.646,0.829,-50,7.678,0.302,-58,3.225,0.399,-58,4,7
6.881,1.085,-50,7.678,0.272,-58,3.303,0.331,-58,4,7
6.617,0.523,-51,7.795,0.282,-58,3.381,0.325,-58,4,7
6.578,0.127,-56,7.717,0.3,-58,3.381,0.299,-59,4,7
6.013,0.983,-51,7.834,0.244,-58,3.303,0.334,-59,4,7
6.578,0.055,-56,7.756,0.214,-58,3.225,0.41,-58,4,7
6.559,0.082,-56,7.717,0.248,-58,3.303,0.404,-59,4,7
6.5,0.09,-56,7.795,0.289,-58,3.42,0.317,-59,4,7
6.422,0.088,-56,7.756,0.25,-59,3.42,0.298,-59,4,7
6.617,0.174,-55,7.795,0.261,-58,3.342,0.286,-59,4,7
6.852,1.149,-51,7.873,0.207,-59,3.342,0.325,-58,4,7
6.218,0.864,-50,7.717,0.293,-59,3.42,0.292,-59,4,7
6.461,0.15,-50,7.756,0.279,-58,3.264,0.34,-59,4,7
6.539,0.082,-56,7.795,0.264,-58,3.381,0.298,-59,4,7
6.646,0.113,-56,7.795,0.279,-58,3.381,0.319,-58,4,7
6.852,0.09,-56,7.756,0.313,-58,3.303,0.375,-58,4,7
6.218,0.459,-50,7.756,0.25,-58,3.303,0.352,-59,4,7
6.646,0.837,-51,7.756,0.28,-58,3.42,0.292,-58,4,7
6.617,0.157,-56,7.834,0.208,-59,3.381,0.265,-58,4,7
6.578,0.163,-55,7.795,0.25,-58,3.225,0.428,-58,4,7
6.218,0.648,-50,7.756,0.275,-58,3.342,0.336,-59,4,7
6.422,0.103,-56,7.756,0.3,-58,3.381,0.329,-59,4,7
6.969,1.268,-50,7.756,0.3,-58,3.342,0.31,-58,4,7
6.461,0.161,-56,7.795,0.272,-58,3.342,0.352,-58,4,7
6.578,0.174,-56,7.834,0.208,-58,3.381,0.306,-58,4,7
6.529,0.112,-56,7.756,0.252,-58,3.42,0.304,-59,4,7
6.656,0.146,-56,7.873,0.234,-58,3.303,0.369,-58,4,7
6.422,0.194,-56,7.834,0.225,-58,3.225,0.383,-59,4,7
6.383,0.221,-56,7.873,0.252,-58,3.342,0.359,-59,4,7
6.422,0.207,-56,7.795,0.267,-58,3.381,0.319,-59,4,7
6.383,0.263,-57,7.834,0.197,-58,3.342,0.391,-59,4,7
6.5,0.081,-56,7.834,0.215,-58,3.381,0.306,-58,4,7
6.578,0.127,-56,7.756,0.273,-58,3.381,0.306,-58,4,7
6.422,0.139,-56,7.873,0.238,-59,3.381,0.319,-58,4,7
6.822,0.532,-53,7.756,0.302,-59,3.42,0.298,-59,4,7
6.344,0.273,-56,7.795,0.264,-58,3.381,0.319,-58,4,7
6.617,0.187,-56,7.717,0.226,-59,3.42,0.311,-59,4,7
6.422,0.151,-56,7.678,0.286,-58,3.381,0.319,-58,4,7
6.656,0.14,-54,7.756,0.312,-58,3.264,0.418,-59,4,7
6.646,1.865,-54,7.756,0.312,-58,3.381,0.313,-59,4,7
6.461,0.189,-56,7.795,0.261,-58,3.381,0.294,-58,4,7
6.5,0.104,-56,7.834,0.224,-58,3.42,0.273,-59,4,7
5.485,0.848,-56,7.795,0.282,-58,3.264,0.319,-59,4,7
6.236,0.716,-56,7.678,0.301,-58,3.342,0.354,-59,4,7
6.559,0.062,-56,7.717,0.332,-58,3.264,0.287,-59,4,7
6.383,0.152,-56,7.717,0.293,-59,3.42,0.316,-59,4,7
6.422,0.136,-56,7.678,0.34,-59,3.459,0.324,-58,4,7
6.305,0.173,-56,7.795,0.258,-59,3.264,0.368,-58,4,7
6.422,0.123,-56,7.756,0.287,-59,3.303,0.353,-59,4,7
6.383,0.128,-50,7.756,0.266,-59,3.42,0.285,-58,4,7
6.5,0.187,-56,7.834,0.225,-59,3.342,0.358,-60,4,7
